   -0.4481707500E-01    0.6317119394E+01    0.5018831097E+01    0.3727820382E+01    0.1187533206E+02    0.3360411081E+01    0.3987365761E+01    0.4814055520E+01
    0.5149135000E-01    0.1792114695E+02    0.1401864466E+02    0.1029433255E+02    0.3304536815E+02    0.9718987142E+01    0.1096594982E+02    0.1271767893E+02
   -0.6465814650E-01    0.2041232905E+01    0.1357074516E+01    0.8731335279E+00    0.3175782283E+01    0.1312001705E+01    0.9022249439E+00    0.2041213146E+01
    0.1780325505E+00    0.3412969283E+02    0.3391914579E+02    0.2849016320E+02    0.9163999133E+02    0.1271100003E+02    0.3370989761E+02    0.3410252903E+02
   -0.1200486783E+00    0.4486316734E+01    0.3328351187E+01    0.2346470152E+01    0.7779033009E+01    0.2587344444E+01    0.2469268730E+01    0.4258711844E+01
