    0.4058658000E-02    0.2602410533E+01    0.4054594683E+01    0.3837834365E+01    0.1932088632E-01    0.4700434365E+01    0.3133534365E+01    0.2206948253E+01
   -0.4655793000E-02   -0.2624131081E+01   -0.6857655484E+01   -0.1017180645E+02   -0.1274113729E-01   -0.9445806452E+01   -0.1095360645E+02   -0.8563529524E+01
   -0.2972292700E-02    0.2977393414E-01    0.2465269439E+00    0.4439518269E-02    0.3554868158E-14    0.4987395183E+00    0.3951826903E-04    0.1738803838E-06
    0.1614245300E-02   -0.4841362158E-10   -0.4064901024E-04   -0.1443481229E-01   -0.1182238218E-09   -0.3834812287E-02   -0.5433481229E-01   -0.2167959010E-02
    0.1955182100E-02   -0.3736976245E-05   -0.4094540153E-02   -0.1392117541E+00   -0.2388886460E-03   -0.4221175415E-01   -0.4591117541E+00   -0.1468698502E+00
