    0.3086200000E+01   -0.1320335268E+01    0.8210609668E+00    0.3690917046E+00    0.9519374721E+00   -0.8257705126E+00    0.2599512875E+00    0.5642503915E+00    0.6317119394E+01    0.5018831097E+01    0.3727820382E+01    0.1187533206E+02    0.3360411081E+01    0.3987365761E+01    0.4814055520E+01    0.2602410533E+01    0.4054594683E+01    0.3837834365E+01    0.1932088632E-01    0.4700434365E+01    0.3133534365E+01    0.2206948253E+01
    0.2885400000E+01   -0.1155542560E+01    0.8432007625E+00    0.3221547755E+00    0.8558073770E+00   -0.7130919424E+00    0.2518606035E+00    0.4836159293E+00    0.1792114695E+02    0.1401864466E+02    0.1029433255E+02    0.3304536815E+02    0.9718987142E+01    0.1096594982E+02    0.1271767893E+02   -0.2624131081E+01   -0.6857655484E+01   -0.1017180645E+02   -0.1274113729E-01   -0.9445806452E+01   -0.1095360645E+02   -0.8563529524E+01
    0.6907000000E+00   -0.2663889108E-02    0.9999976349E+00    0.4730277006E-05    0.1084632604E-02   -0.1029830186E-13    0.2081321883E-07    0.1529109520E-02    0.2041232905E+01    0.1357074516E+01    0.8731335279E+00    0.3175782283E+01    0.1312001705E+01    0.9022249439E+00    0.2041213146E+01    0.2977393414E-01    0.2465269439E+00    0.4439518269E-02    0.3554868158E-14    0.4987395183E+00    0.3951826903E-04    0.1738803838E-06
    0.9902000000E+00   -0.3417345965E-01    0.9999999106E+00    0.1788782436E-06    0.2135847000E-04   -0.8874049547E-09    0.7137241920E-08    0.4354433812E-04    0.3412969283E+02    0.3391914579E+02    0.2849016320E+02    0.9163999133E+02    0.1271100003E+02    0.3370989761E+02    0.3410252903E+02   -0.4841362158E-10   -0.4064901024E-04   -0.1443481229E-01   -0.1182238218E-09   -0.3834812287E-02   -0.5433481229E-01   -0.2167959010E-02
    0.7242000000E+00   -0.5196747734E-01    0.9995185989E+00    0.9628795181E-03    0.1293653207E-01   -0.4593698157E-03    0.3080251578E-03    0.9664332013E-02    0.4486316734E+01    0.3328351187E+01    0.2346470152E+01    0.7779033009E+01    0.2587344444E+01    0.2469268730E+01    0.4258711844E+01   -0.3736976245E-05   -0.4094540153E-02   -0.1392117541E+00   -0.2388886460E-03   -0.4221175415E-01   -0.4591117541E+00   -0.1468698502E+00
